File Name,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,RMS Energy,Zero Crossing Rate,MFCC Mean,MFCC Variance,Spectral Contrast,Harmony Mean,Harmony Variance,Percussive Mean,Percussive Variance,Tempo,Onset Strength Mean,Onset Strength Variance,Mean Beat Interval,Chromaticity,Diatonicity,Dissonance,Magnitude,Target
Data/genres_original/blues/blues.00034.wav,1536.731077893078,2157.05861172437,3600.91989239672,0.13591798,0.04570040392801858,-8.466681,5178.1733,26.879584651572642,-8.092051e-07,0.016849494,-1.3474174e-06,0.001754059,[184.5703125],1.5094657,2.5459785,0.3212093726379441,0.27496952757562537,0.17910947300330501,0.8153219964925943,1.750637512986502,blues
Data/genres_original/blues/blues.00035.wav,1507.1047288496127,2096.717628469328,3405.4127412683824,0.17330876,0.045430186363196595,-5.0650077,3939.0251,26.880773605750104,1.3354594e-06,0.026490865,6.256914e-06,0.0021003305,[129.19921875],1.3036361,1.6030927,0.463275546777851,0.23589479719910308,0.12204566356274602,0.8753751234068138,1.1859495516905572,blues
Data/genres_original/blues/blues.00037.wav,1188.1011591132922,1682.707390375276,2339.3941873367357,0.069129966,0.04816032858455882,-14.258257,9898.537,26.610892556474674,4.385296e-06,0.005156824,-1.415762e-06,0.0007921407,[123.046875],1.4868679,5.427542,0.5087280972995258,0.298876037814654,0.2020049113849061,0.8184819182968911,1.7220131691868312,blues
Data/genres_original/blues/blues.00036.wav,1247.408016019398,1907.7056718339772,2621.5758143563758,0.19774859,0.03690378289473684,-8.887079,4740.8433,27.362695099040273,-1.2092428e-06,0.03666208,6.097279e-06,0.0022902612,[151.99908088],1.4616082,1.8766353,0.3969064247921391,0.3346509771229458,0.2394971691275724,0.7762509046582166,2.1739086043782403,blues
Data/genres_original/blues/blues.00038.wav,1513.520052568552,2140.7028237761874,3449.8458059210525,0.1680856,0.044378038530379256,-6.0805173,4511.803,27.193348898650097,2.8141328e-06,0.027424533,1.5242041e-05,0.00135308,[86.1328125],1.3940227,2.1574595,0.7069865139038071,0.27988389599907854,0.19327837239216616,0.8204979361210201,1.683494753877387,blues
Data/genres_original/blues/blues.00039.wav,1151.3780299215712,1709.3165900923684,2312.5276831281444,0.08583747,0.03533878857875387,-15.2067585,8490.244,26.36476116160492,5.7364627e-08,0.009103836,-3.6200097e-06,0.0003059089,[117.45383523],1.177532,2.4215226,0.5112690014277317,0.3326358400802264,0.2631065929215049,0.7260025732484755,2.6473645953238796,blues
Data/genres_original/blues/blues.00041.wav,2390.7715766040615,2463.374815737768,5403.758990875339,0.12912002,0.10228887504837461,5.1426096,2195.0076,21.788941046826455,-0.0025199214,0.008558904,-0.0042828913,0.004035152,[129.19921875],1.2484455,1.1383474,0.47048957287833165,0.11600532451286331,0.10513857870463451,0.8987751969731398,0.9474637215543118,blues
Data/genres_original/blues/blues.00042.wav,2302.0756478879343,2367.7204426147664,5188.535292303599,0.11095126,0.09786448759191177,3.2594638,3374.4673,23.417019150885185,-0.0031317163,0.008448267,-0.003696778,0.0019656995,[89.10290948],1.2092315,1.5613022,0.6722460040926941,0.1697443050731648,0.13028195591288053,0.8620671724182198,1.3098380554549731,blues
Data/genres_original/blues/blues.00043.wav,2155.63129587812,2372.29140285925,5011.978026587896,0.12724723,0.08716538373161764,4.200451,2414.447,20.79564245545692,-0.002495336,0.007340504,-0.003988723,0.0046803206,[129.19921875],1.3089197,1.6563413,0.4600453514739229,0.11103058653415962,0.07696847579110469,0.9165450054615274,0.7939927025831209,blues
Data/genres_original/blues/blues.00040.wav,2272.517619263623,2356.8453843678935,5108.277444278493,0.13483502,0.09765700585332818,4.531964,2412.0002,21.29927391418052,-0.0023890065,0.008112274,-0.0042741015,0.0043264134,[172.265625],1.429668,1.9924761,0.3480261437908497,0.09810677251682896,0.06471414750357747,0.9317204092035284,0.6389311981996052,blues
Data/genres_original/blues/blues.00044.wav,2279.265543032407,2375.084795451031,5198.476898854731,0.136178,0.09257049088138544,5.3391175,2242.6785,21.730343721527653,-0.0021695665,0.010282175,-0.004658458,0.0031416337,[135.99917763],1.3241507,1.4216646,0.4411791383219955,0.11522398293057536,0.08087154513899986,0.9153900837438042,0.7942324996992655,blues
Data/genres_original/blues/blues.00045.wav,1739.0461604116053,2290.4006079789,4551.180812965606,0.14830446,0.048051863631965945,4.3701005,3501.364,21.93194037726016,-0.0020898061,0.0138309775,-0.004861524,0.0023380918,[129.19921875],1.2800528,1.1149541,0.4568972614686901,0.11156463484334876,0.08824609740299333,0.9227448192056734,0.7068816006103263,blues
Data/genres_original/blues/blues.00046.wav,1912.443629773089,2361.3904727614045,4776.687782689145,0.1025371,0.05842595056114551,1.6593102,4063.6313,21.420789605244117,-0.003159375,0.0056175506,-0.003452326,0.002590194,[123.046875],1.2496381,2.7037492,0.4922630385487528,0.1531205450922527,0.11149135793562583,0.8886425868995652,1.070806428029879,blues
Data/genres_original/blues/blues.00048.wav,2148.7498193351744,2204.352412916655,4673.621739248742,0.12392563,0.09881232766544118,4.028836,2420.8447,21.606794963912847,-0.0028234648,0.0075452,-0.0038703887,0.0038990679,[123.046875],1.2431817,1.1885414,0.49391598447288515,0.11435384085368969,0.12811718665362354,0.8925208490147419,0.9832218296207825,blues
Data/genres_original/blues/blues.00047.wav,2013.364449506875,2310.2563469278575,4849.570675309597,0.11219596,0.07534497145897832,0.9222866,3174.8462,22.393058828529433,-0.0037515704,0.008904794,-0.0030198076,0.001533653,[151.99908088],1.0733408,1.0998896,0.3947392290249433,0.18715527208357546,0.21416829589892225,0.8040396152687339,1.8176497037232124,blues
Data/genres_original/blues/blues.00049.wav,1318.623703781123,1904.4078676519366,3046.8565760751258,0.08856345,0.03997292533378483,-3.0756001,6959.727,22.551669577387838,-0.004215558,0.0063669,-0.0021682149,0.00062452006,[123.046875],1.1155994,2.5206487,0.4844162952537337,0.2073908388588812,0.26836879998078944,0.7579145690115457,2.2351099066551354,blues
Data/genres_original/blues/blues.00050.wav,1945.6207939267476,2082.176477128781,4175.766416378435,0.18233933,0.08580598152089783,7.407716,2152.9338,21.13298109773592,-1.377864e-06,0.014099954,-4.1090145e-05,0.012255888,[135.99917763],1.3924007,2.20168,0.43813389836809036,0.09419919796007442,0.07058255571491331,0.9353734375367503,0.6048314951179381,blues
Data/genres_original/blues/blues.00051.wav,1977.108904009419,1927.439013941611,3942.8761579672987,0.19665055,0.1066270952254257,7.6919866,1953.9592,21.550471558373605,-3.7680616e-06,0.018113345,-4.5722412e-05,0.009182536,[99.38401442],1.3068802,1.2856474,0.6065620806145587,0.08864853114268186,0.06397800693690128,0.928526713231775,0.6583612685209684,blues
Data/genres_original/blues/blues.00052.wav,1443.2688618053007,1670.2395750483781,3069.306440323868,0.098878264,0.06719384916795666,0.10791632,6208.8716,22.66217283362111,-2.906661e-06,0.0065555605,-3.711313e-05,0.0035273002,[151.99908088],1.3648511,5.2686687,0.4011892164273117,0.2279595635779884,0.16227514114134722,0.8422596297722119,1.5354807001810005,blues
Data/genres_original/blues/blues.00054.wav,2030.3725287964605,1987.0908589175306,4062.6921001233554,0.20081738,0.10338599615421827,8.822017,1943.6338,20.880166690469032,1.5639523e-06,0.016671361,-4.3448577e-05,0.012352679,[89.10290948],1.4019332,1.4576864,0.6633518862090291,0.08514696061108591,0.07135733846578202,0.928522941097225,0.6700199680546923,blues
Data/genres_original/blues/blues.00053.wav,2171.1586190945404,1954.1375650548998,4237.0993788397345,0.1682663,0.13280229598006965,5.031733,2238.6707,21.655615891225885,-5.749188e-06,0.012286507,-4.551924e-05,0.00974671,[103.359375],1.4454232,2.6354005,0.5940438397581255,0.08694369018713191,0.05176880929038231,0.9401740530583045,0.5591825159004327,blues
Data/genres_original/blues/blues.00058.wav,2068.3276532886216,2033.7527183133282,4231.51607926785,0.16195586,0.10437162889415634,3.573557,2406.9,22.21574491939028,-3.0071046e-06,0.01377972,-3.0287163e-05,0.009373035,[107.66601562],1.4016151,2.778314,0.5674956916099773,0.09856256001137591,0.08073062062051264,0.9245653095117311,0.7123131053069631,blues
Data/genres_original/blues/blues.00055.wav,2032.1200141615245,1976.2784101797834,4023.509003724845,0.15775262,0.11316673822078173,4.966831,2468.415,21.231072540811144,-2.4451435e-06,0.009947254,-1.4781293e-05,0.010516613,[135.99917763],1.3883146,1.9493763,0.44939542996685855,0.09563481149483141,0.053917308561190584,0.9406091703538486,0.5619932032676397,blues
Data/genres_original/blues/blues.00056.wav,1810.9603368829592,2052.0430152756694,3927.2429191660217,0.13766219,0.07547951335139319,3.1588376,3342.3752,23.36513552734204,-1.2941858e-07,0.012994228,-2.8470957e-05,0.0050948714,[161.49902344],1.2090086,3.0678082,0.37538926681783824,0.20291289606531068,0.1654376403228159,0.844949311399568,1.462772566930104,blues
Data/genres_original/blues/blues.00057.wav,1886.705706255258,1913.2319286636473,3828.0685188600523,0.17587894,0.08992387045278638,5.8182745,2563.6125,21.251939504987064,1.7270436e-06,0.014277783,-6.917041e-05,0.010411803,[92.28515625],1.5027691,3.379966,0.6385487528344671,0.1069551880748525,0.07476122452774772,0.9270572350714251,0.6832245074363256,blues
Data/genres_original/blues/blues.00059.wav,2235.921973430139,2100.036805579493,4390.048453977603,0.16994148,0.14228825524864552,5.7875457,2039.6206,21.906783573849367,6.1176393e-06,0.011847033,-4.71843e-05,0.011171669,[107.66601562],1.4253905,3.0317764,0.5555264621571899,0.09321905096197546,0.06125972714047338,0.9395124109950438,0.5654873303387575,blues
Data/genres_original/blues/blues.00060.wav,1946.5344115984576,1979.7546736384302,3955.776079963235,0.19614176,0.09745368130804953,8.176093,2047.582,20.970017310525563,-2.591791e-06,0.01693949,-5.015346e-05,0.011513397,[151.99908088],1.3481166,1.404638,0.4015117157974301,0.10708812407978804,0.07406252212701012,0.9281879289118303,0.6778102035809428,blues
Data/genres_original/blues/blues.00061.wav,2503.952796432079,2180.283243535687,5077.135965920085,0.14170721,0.16758439858262383,4.2540655,2123.7302,22.275583001148558,-0.00024226664,0.01062677,-0.0020674835,0.0037836984,[129.19921875],1.336787,1.1874197,0.4526105006105006,0.10714271840274356,0.058485802224680236,0.9325957694649405,0.6284343379456935,blues
Data/genres_original/blues/blues.00063.wav,2839.267572265232,2443.9434801361367,5710.907133592541,0.096282795,0.15435583155959753,-4.9802012,2420.3833,23.107807251004985,-0.00015181552,0.005422061,-0.00038488331,0.0028939678,[92.28515625],1.3271736,1.5574502,0.6533250876108018,0.1330847483315021,0.1370268105941126,0.8797142613998148,1.0986180495203213,blues
Data/genres_original/blues/blues.00062.wav,2279.8086182957413,2119.6717332041385,4732.271384602361,0.10619286,0.11714895148026316,-3.936082,3107.0896,23.60531314568975,5.7568013e-06,0.006093172,6.991497e-05,0.0030158483,[112.34714674],1.4604185,2.3215318,0.5318683951568048,0.14520490858186674,0.13609074286213896,0.8746413423896889,1.1752349367080135,blues
Data/genres_original/blues/blues.00064.wav,2553.2225631938227,2280.079407033503,5148.04387048302,0.11736054,0.14685171971749225,-1.3300124,1832.199,22.136256465756787,-1.564132e-05,0.007766617,-0.00031683606,0.0028770475,[78.30255682],1.2703137,1.1122175,0.7722293488824101,0.058990658904162524,0.0798692697149514,0.9306816587918897,0.614347975983303,blues
Data/genres_original/blues/blues.00068.wav,2513.7470813204686,2345.239509313882,5247.468269277283,0.103048086,0.13514619715073528,-2.036173,2231.2158,22.329996613959924,-1.9209408e-05,0.0059500122,-0.00028443657,0.0026663032,[161.49902344],1.3600086,1.6272335,0.3700680272108844,0.08428371802393492,0.10741114683481606,0.8983841495488651,0.9273281467688295,blues
Data/genres_original/blues/blues.00066.wav,2340.3362115325717,2256.3224355209636,4972.26993336397,0.11046952,0.1217751517753483,-0.47278634,2459.308,22.520711716180227,4.036992e-06,0.005526571,-5.135442e-05,0.0034506202,[161.49902344],1.5086117,2.072779,0.3668164987513993,0.12015228495734709,0.0969976681148549,0.9020247520466751,0.9087809156062181,blues
Data/genres_original/blues/blues.00067.wav,2258.530501284299,2175.8838042087837,4755.35457835478,0.12903935,0.11276500217685759,-0.35923022,2136.2605,22.469715961851943,-5.045202e-05,0.008282489,-0.000576185,0.004081631,[161.49902344],1.3784528,0.9695242,0.37302706363930854,0.10878613750411187,0.11858900447915426,0.8908284113934185,1.0063093057354535,blues
Data/genres_original/blues/blues.00069.wav,2370.963292267619,2209.514583707104,5004.08640764077,0.11654019,0.12514096664570434,-6.1567526,2578.523,23.294373693099473,-9.8886594e-05,0.0085988715,-0.00025966726,0.0025181505,[78.30255682],1.266088,0.8773639,0.7583148347058121,0.15350590110305373,0.0664320213498317,0.9142086991833402,0.8086267331561087,blues
Data/genres_original/blues/blues.00065.wav,2816.7459196931127,2372.144439490832,5614.507716506628,0.10030478,0.14631846519446595,-5.3041,2209.6165,22.776329277297258,-0.00021991126,0.005588998,-0.0006386861,0.0025487817,[107.66601562],1.3104562,1.131116,0.5558857142857143,0.13194512487905535,0.14152138494619898,0.8727512674239369,1.1952731864764525,blues
Data/genres_original/blues/blues.00070.wav,2159.5483196611644,2130.34934530605,4685.038336880805,0.10612649,0.0983489895752709,-3.6107364,2913.4536,22.62931797521101,2.9587774e-05,0.0062197745,0.0003054675,0.002966307,[143.5546875],1.6756498,3.0583968,0.4071668103861263,0.1417107420661332,0.053168321896467925,0.9225752235224856,0.7258605981690348,blues
Data/genres_original/blues/blues.00072.wav,2595.289363332117,2519.1202667337648,5660.282439713139,0.10387338,0.12924562814434984,-4.7673073,2277.6462,23.46540713038437,-4.6460984e-05,0.0076648155,-0.00019736077,0.0012444202,[103.359375],1.0663245,1.0311799,0.5834013605442178,0.15223249432572952,0.1486400052904974,0.8487914240287258,1.4027805482626843,blues
Data/genres_original/blues/blues.00071.wav,2429.33595917585,2286.6949825737374,5065.152705047891,0.12049466,0.13468663832720587,0.13226986,1895.32,22.575953555769637,-9.039915e-06,0.008873268,-0.00038263144,0.002390898,[73.828125],1.2382052,0.7739269,0.807538422776518,0.08481202295833412,0.11049565828130509,0.9060996466366642,0.83488538629502,blues
Data/genres_original/blues/blues.00073.wav,2094.775833910308,2158.1057474122117,4482.2562297431305,0.2596552,0.10056968665344428,7.5289993,1439.586,22.409742272563616,-3.2141274e-06,0.038460888,-1.2214107e-05,0.013975913,[99.38401442],1.2677406,1.1936784,0.6180460269214068,0.1594699997433883,0.08716839439899868,0.9077528136903426,0.8610919549723152,blues
Data/genres_original/blues/blues.00074.wav,2515.8691600222824,2531.420001055373,5771.615099833108,0.19690311,0.12091612446787926,6.107134,1476.1968,22.208846837563502,1.2288825e-06,0.019936258,-2.397727e-05,0.010118626,[112.34714674],1.4191079,2.2077096,0.5443789367598891,0.1356951080467498,0.07737015655135979,0.9214879215089332,0.7318502531761133,blues
Data/genres_original/blues/blues.00076.wav,2645.5300364910313,2426.0057919712367,5611.974398491921,0.2189702,0.1364685625483746,7.4081616,1289.5461,23.45163277457035,-0.011286684,0.035085272,-0.006415947,0.007280924,[117.45383523],1.2887467,1.4286137,0.5133268545513443,0.23933360230983575,0.16691740126184518,0.8213548105648425,1.750556362816312,blues
Data/genres_original/blues/blues.00077.wav,2206.7704721917903,2191.456936364498,4657.321837812016,0.24310125,0.11152578064531733,7.9037466,1513.6112,21.404339884296,2.0450168e-05,0.026008261,0.00024677394,0.018000055,[99.38401442],1.5248444,2.6228414,0.6062988158226255,0.08651660371338736,0.0694535559894992,0.9296661148220032,0.6688667399424678,blues
